aggregation_level,algorithm,completed_trips_mean,completed_trips_std,congestion_failure_mean,congestion_failure_std,episode_return_mean,episode_return_std,episodes,final_backlog_mean,final_backlog_std,intensity,max_pedestrian_queue_length_mean,max_pedestrian_queue_length_std,max_pedestrian_waiting_time_mean,max_pedestrian_waiting_time_std,max_queue_length_mean,max_queue_length_std,mean_average_pedestrian_waiting_time_mean,mean_average_pedestrian_waiting_time_std,mean_average_speed_mean,mean_average_speed_std,mean_average_waiting_time_mean,mean_average_waiting_time_std,mean_backlog_mean,mean_backlog_std,mean_depart_delay_mean,mean_depart_delay_std,mean_max_pedestrian_waiting_time_mean,mean_max_pedestrian_waiting_time_std,mean_pedestrian_queue_length_mean,mean_pedestrian_queue_length_std,mean_queue_length_mean,mean_queue_length_std,mean_time_loss_mean,mean_time_loss_std,mean_total_pedestrian_waiting_time_mean,mean_total_pedestrian_waiting_time_std,mean_travel_time_mean,mean_travel_time_std,mean_trip_waiting_time_mean,mean_trip_waiting_time_std,num_decision_steps_mean,num_decision_steps_std,route_seed_mean,route_seed_std,seed_count,source_files,split,teleports_mean,teleports_std,throughput_mean,throughput_std,train_seed_mean,train_seed_std,train_seeds,variant
across_train_seeds,baseline,978.7,0.0,0.0,0.0,,,10,0.0,0.0,low,,,,,33.0,0.0,,,6.264807558114348,0.0,9.990542797844343,0.0,0.0,0.0,0.40977923964963203,0.0,,,,,15.148888888888887,0.0,33.76594737469132,0.0,,,63.719182011781015,0.0,26.750122569745024,0.0,360.0,0.0,104.5,0.0,1,results/eval/baseline/test/low/aggregate.json,test,0.0,0.0,0.0,0.0,,,,vehicle
across_train_seeds,centralized_ppo,978.7,0.0,0.0,0.0,-0.18574999999999992,0.060140876282275706,50,0.0,0.0,low,,,,,26.740000000000002,1.921041384249699,,,7.450618441928197,0.16672038483070878,2.6658865815929276,0.19587231235430144,0.0,0.0,0.40977923964963203,0.0,,,,,8.512833333333333,0.6382671225694504,25.631937707645807,1.2798094245537406,,,55.725084045930274,1.278937964949551,15.8677764770565,1.1792811511601404,360.0,0.0,104.5,0.0,5,results/eval/centralized_ppo/test/low/train_seed_0/aggregate.json;results/eval/centralized_ppo/test/low/train_seed_1/aggregate.json;results/eval/centralized_ppo/test/low/train_seed_2/aggregate.json;results/eval/centralized_ppo/test/low/train_seed_3/aggregate.json;results/eval/centralized_ppo/test/low/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,independent_ppo,978.7,0.0,0.0,0.0,-0.48839999999999967,0.026012304780622462,50,0.0,0.0,low,,,,,21.44,1.034601372510205,,,8.283753916264793,0.15134086057425145,1.8434363223385322,0.12116540786658626,0.0,0.0,0.40977923964963203,0.0,,,,,6.078393351800553,0.402202635551798,20.019164731674447,0.9364622651874643,,,50.15970312108426,0.9355116360964798,11.24211842202929,0.7772601221623751,361.0,0.0,104.5,0.0,5,results/eval/independent_ppo/test/low/train_seed_0/aggregate.json;results/eval/independent_ppo/test/low/train_seed_1/aggregate.json;results/eval/independent_ppo/test/low/train_seed_2/aggregate.json;results/eval/independent_ppo/test/low/train_seed_3/aggregate.json;results/eval/independent_ppo/test/low/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,mappo,978.7,0.0,0.0,0.0,-0.4303999999999998,0.053004150780858655,50,0.0,0.0,low,,,,,21.060000000000002,0.5043808085167399,,,8.504818387121206,0.07602559030511218,1.590403659262567,0.10889970577663613,0.0,0.0,0.40977923964963203,0.0,,,,,5.503933518005541,0.19589665769208975,18.803376005463775,0.41589151759985826,,,48.95552941596666,0.4076562877249191,10.161402357307335,0.3633787018950287,361.0,0.0,104.5,0.0,5,results/eval/mappo/test/low/train_seed_0/aggregate.json;results/eval/mappo/test/low/train_seed_1/aggregate.json;results/eval/mappo/test/low/train_seed_2/aggregate.json;results/eval/mappo/test/low/train_seed_3/aggregate.json;results/eval/mappo/test/low/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,shared_ppo,978.7,0.0,0.0,0.0,-0.5079999999999997,0.15021584470354662,50,0.0,0.0,low,,,,,21.840000000000003,0.25768197453450215,,,8.267372556004975,0.25645390017213876,1.7441026406049815,0.20930908697984751,0.0,0.0,0.40977923964963203,0.0,,,,,6.097839335180055,0.6553314906600215,20.15986714799869,1.476664268148625,,,50.30427951892862,1.4682168131664197,11.287012324393961,1.213689295984042,361.0,0.0,104.5,0.0,5,results/eval/shared_ppo/test/low/train_seed_0/aggregate.json;results/eval/shared_ppo/test/low/train_seed_1/aggregate.json;results/eval/shared_ppo/test/low/train_seed_2/aggregate.json;results/eval/shared_ppo/test/low/train_seed_3/aggregate.json;results/eval/shared_ppo/test/low/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,baseline,1742.7,0.0,0.0,0.0,,,10,0.0,0.0,medium,,,,,71.9,0.0,,,5.042967292120903,0.0,14.401178860459996,0.0,0.0,0.0,1.004618927413515,0.0,,,,,41.385000000000005,0.0,51.60890454536235,0.0,,,81.2732988022289,0.0,42.2137657700188,0.0,360.0,0.0,104.5,0.0,1,results/eval/baseline/test/medium/aggregate.json,test,0.0,0.0,0.0,0.0,,,,vehicle
across_train_seeds,centralized_ppo,1743.3,0.0,0.0,0.0,-0.4665,0.05588671577396548,50,0.0,0.0,medium,,,,,37.5,2.3220680437919974,,,7.098080501828673,0.1205815696842391,3.3955439323456695,0.21185540398692604,0.0,0.0,0.4465627062328833,0.0,,,,,16.568722222222224,0.748334892351754,28.88937819354627,0.9462698125596332,,,58.97540263362771,0.9374094824152689,17.46060073723644,0.7909115254212491,360.0,0.0,104.5,0.0,5,results/eval/centralized_ppo/test/medium/train_seed_0/aggregate.json;results/eval/centralized_ppo/test/medium/train_seed_1/aggregate.json;results/eval/centralized_ppo/test/medium/train_seed_2/aggregate.json;results/eval/centralized_ppo/test/medium/train_seed_3/aggregate.json;results/eval/centralized_ppo/test/medium/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,independent_ppo,1743.3,0.0,0.0,0.0,-1.374,0.09143741028703713,50,0.0,0.0,medium,,,,,32.1,0.4147288270665531,,,7.469974542853509,0.05577120222653966,2.6161797761039502,0.043360278576497435,0.0,0.0,0.4465627062328833,0.0,,,,,13.965706371191136,0.3079330533177929,25.608497732404544,0.4050692037019972,,,55.71072040188854,0.4053770293807711,14.854602159942988,0.31551230517289935,361.0,0.0,104.5,0.0,5,results/eval/independent_ppo/test/medium/train_seed_0/aggregate.json;results/eval/independent_ppo/test/medium/train_seed_1/aggregate.json;results/eval/independent_ppo/test/medium/train_seed_2/aggregate.json;results/eval/independent_ppo/test/medium/train_seed_3/aggregate.json;results/eval/independent_ppo/test/medium/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,mappo,1743.3,0.0,0.0,0.0,-1.2187999999999994,0.13183535185981077,50,0.0,0.0,medium,,,,,30.060000000000002,0.5161395160225575,,,7.630152132643713,0.012565630903816464,2.4737657893580627,0.06535257533496754,0.0,0.0,0.4465627062328833,2.482534153247273e-17,,,,,13.099113573407204,0.1236857956365009,24.4430675630016,0.0945128860888379,,,54.55117072634768,0.09504369249263145,13.929915140369545,0.11691789990008937,361.0,0.0,104.5,0.0,5,results/eval/mappo/test/medium/train_seed_0/aggregate.json;results/eval/mappo/test/medium/train_seed_1/aggregate.json;results/eval/mappo/test/medium/train_seed_2/aggregate.json;results/eval/mappo/test/medium/train_seed_3/aggregate.json;results/eval/mappo/test/medium/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,shared_ppo,1743.3,0.0,0.0,0.0,-1.2932000000000001,0.07188435156555253,50,0.0,0.0,medium,,,,,31.880000000000003,1.963058837630701,,,7.569924507392844,0.046212162640142676,2.5255627961468075,0.050433206186836825,0.0,0.0,0.4465627062328833,0.0,,,,,13.461329639889197,0.24804986588857986,24.872743483302678,0.3309913934384452,,,54.979857200410166,0.3304286999591534,14.297883136119182,0.2629365408660856,361.0,0.0,104.5,0.0,5,results/eval/shared_ppo/test/medium/train_seed_0/aggregate.json;results/eval/shared_ppo/test/medium/train_seed_1/aggregate.json;results/eval/shared_ppo/test/medium/train_seed_2/aggregate.json;results/eval/shared_ppo/test/medium/train_seed_3/aggregate.json;results/eval/shared_ppo/test/medium/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,baseline,2233.9,0.0,0.0,0.0,,,10,0.0,0.0,high,,,,,118.6,0.0,,,4.2540258096520605,0.0,17.048726024641944,0.0,0.0,0.0,4.267093819611251,0.0,,,,,71.59055555555554,0.0,69.08069244769527,0.0,,,98.41266426825067,0.0,57.26611238844582,0.0,360.0,0.0,104.5,0.0,1,results/eval/baseline/test/high/aggregate.json,test,0.0,0.0,0.0,0.0,,,,vehicle
across_train_seeds,centralized_ppo,2251.4,0.0,0.0,0.0,-1.2486000000000004,0.17457008621181377,50,0.0,0.0,high,,,,,62.08,3.971095566717075,,,6.015385005555277,0.12793991301926555,5.67956708290734,0.12045827570942053,0.0,0.0,0.5229964208056701,0.08392540969621662,,,,,32.30683333333333,1.5460885194181284,40.3443252857812,1.720921046565011,,,70.36171460067024,1.7134595365343308,26.1453317876928,1.2205482047045637,360.0,0.0,104.5,0.0,5,results/eval/centralized_ppo/test/high/train_seed_0/aggregate.json;results/eval/centralized_ppo/test/high/train_seed_1/aggregate.json;results/eval/centralized_ppo/test/high/train_seed_2/aggregate.json;results/eval/centralized_ppo/test/high/train_seed_3/aggregate.json;results/eval/centralized_ppo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,independent_ppo,2251.4,0.0,0.0,0.0,-2.8792,0.15196499596946753,50,0.0,0.0,high,,,,,56.0,0.6387487769068533,,,6.489659689457261,0.06408477765792481,4.0122271361271356,0.0831883649239247,0.0,0.0,0.5075891999828323,0.06801306396394892,,,,,26.698393351800554,0.5522821992113971,35.74870536312418,0.8165712297768615,,,65.81895054745011,0.8097706958703147,21.74836811260931,0.43688612196276605,361.0,0.0,104.5,0.0,5,results/eval/independent_ppo/test/high/train_seed_0/aggregate.json;results/eval/independent_ppo/test/high/train_seed_1/aggregate.json;results/eval/independent_ppo/test/high/train_seed_2/aggregate.json;results/eval/independent_ppo/test/high/train_seed_3/aggregate.json;results/eval/independent_ppo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,mappo,2251.4,0.0,0.0,0.0,-3.254800000000001,0.3463255116216525,50,0.0,0.0,high,,,,,55.44,2.3896443249990162,,,6.500386711720571,0.0904091749243365,4.080442551912566,0.08455825903148524,0.0,0.0,0.48875139175830584,0.03173908010411458,,,,,26.74714681440443,0.9356465766034344,35.784438165321454,1.3332800019436841,,,65.84663268139882,1.3278680234818285,21.77172093317223,0.7469466459042085,361.0,0.0,104.5,0.0,5,results/eval/mappo/test/high/train_seed_0/aggregate.json;results/eval/mappo/test/high/train_seed_1/aggregate.json;results/eval/mappo/test/high/train_seed_2/aggregate.json;results/eval/mappo/test/high/train_seed_3/aggregate.json;results/eval/mappo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
across_train_seeds,shared_ppo,2251.4,0.0,0.0,0.0,-2.7143999999999986,0.1472258129541142,50,0.0,0.0,high,,,,,52.48,2.01732496142788,,,6.6071206727914795,0.07626955001271972,3.923799690073855,0.043860233587282416,0.0,0.0,0.47999893969735774,0.03778757696574608,,,,,25.633240997229912,0.7324024079635874,34.20958323544688,1.036394514787719,,,64.2837705725715,1.032536878656696,20.899050717449363,0.5741044019360628,361.0,0.0,104.5,0.0,5,results/eval/shared_ppo/test/high/train_seed_0/aggregate.json;results/eval/shared_ppo/test/high/train_seed_1/aggregate.json;results/eval/shared_ppo/test/high/train_seed_2/aggregate.json;results/eval/shared_ppo/test/high/train_seed_3/aggregate.json;results/eval/shared_ppo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,"0,1,2,3,4",vehicle
