aggregation_level,algorithm,checkpoint,completed_trips_mean,completed_trips_std,congestion_failure_mean,congestion_failure_std,episode_return_mean,episode_return_std,episodes,final_backlog_mean,final_backlog_std,intensity,max_pedestrian_queue_length_mean,max_pedestrian_queue_length_std,max_pedestrian_waiting_time_mean,max_pedestrian_waiting_time_std,max_queue_length_mean,max_queue_length_std,mean_average_pedestrian_waiting_time_mean,mean_average_pedestrian_waiting_time_std,mean_average_speed_mean,mean_average_speed_std,mean_average_waiting_time_mean,mean_average_waiting_time_std,mean_backlog_mean,mean_backlog_std,mean_depart_delay_mean,mean_depart_delay_std,mean_max_pedestrian_waiting_time_mean,mean_max_pedestrian_waiting_time_std,mean_pedestrian_queue_length_mean,mean_pedestrian_queue_length_std,mean_queue_length_mean,mean_queue_length_std,mean_time_loss_mean,mean_time_loss_std,mean_total_pedestrian_waiting_time_mean,mean_total_pedestrian_waiting_time_std,mean_travel_time_mean,mean_travel_time_std,mean_trip_waiting_time_mean,mean_trip_waiting_time_std,num_decision_steps_mean,num_decision_steps_std,route_seed_mean,route_seed_std,source_file,split,teleports_mean,teleports_std,throughput_mean,throughput_std,train_seed,train_seed_mean,train_seed_source,train_seed_std,variant
per_train_seed,independent_ppo,results/checkpoints/independent_ppo/high/seed_2/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.945000000000001,1.258898327904202,10,0.0,0.0,high,,,,,55.3,17.286121600868135,,,6.484167444237359,0.5115646074433227,3.906543644639266,0.6369845086020662,0.0,0.0,0.6414515005705737,0.5432579437928495,,,,,26.78808864265928,6.906171203839441,35.905452735712984,7.785206571599573,,,65.96710713474386,7.941541380779606,21.81327070895903,4.939118887076283,361.0,0.0,104.5,2.8722813232690143,results/eval/independent_ppo/test/high/train_seed_2/aggregate.json,test,0.0,0.0,0.0,0.0,2,2.0,payload,0.0,vehicle
per_train_seed,independent_ppo,results/checkpoints/independent_ppo/high/seed_3/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.6940000000000017,1.2369898948657583,10,0.0,0.0,high,,,,,56.5,15.14100392972672,,,6.607652831435049,0.3963152440753538,3.936556474340713,0.6536412151370902,0.0,0.0,0.4605950773967701,0.010685152313950305,,,,,25.647922437673135,5.2877643849861595,34.206739768445395,5.518251717074707,,,64.29252949109187,5.664557192509832,20.92347679728606,3.7103141783188085,361.0,0.0,104.5,2.8722813232690143,results/eval/independent_ppo/test/high/train_seed_3/aggregate.json,test,0.0,0.0,0.0,0.0,3,3.0,payload,0.0,vehicle
per_train_seed,independent_ppo,results/checkpoints/independent_ppo/high/seed_4/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.700999999999996,1.3287170503910908,10,0.0,0.0,high,,,,,56.9,18.31638610643486,,,6.467055637887633,0.4803284930665663,4.132559587968943,0.7459536611312662,0.0,0.0,0.4873373108140665,0.08151186490539622,,,,,26.913019390581717,6.7970112463750985,36.05683089843954,7.319003752724672,,,66.1259176076272,7.473931100399157,21.921879996156036,4.8569045821617705,361.0,0.0,104.5,2.8722813232690143,results/eval/independent_ppo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,4,4.0,payload,0.0,vehicle
per_train_seed,mappo,results/checkpoints/mappo/high/seed_0/final.pt,2251.4,62.40384603532061,0.0,0.0,-3.7489999999999997,2.491182249455064,10,0.0,0.0,high,,,,,58.3,22.503555274667157,,,6.4302475665334295,0.5688099742819279,4.185632541702438,0.9867859482156651,0.0,0.0,0.46917681713056114,0.02122067903837217,,,,,27.417728531855953,8.118604225057236,36.92792118345243,9.072786652470635,,,66.99029603258498,9.229024025080024,22.304980979943036,5.891451324490521,361.0,0.0,104.5,2.8722813232690143,results/eval/mappo/test/high/train_seed_0/aggregate.json,test,0.0,0.0,0.0,0.0,0,0.0,payload,0.0,vehicle
per_train_seed,mappo,results/checkpoints/mappo/high/seed_1/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.7690000000000006,0.9234874119336977,10,0.0,0.0,high,,,,,51.3,15.46641522784126,,,6.666431895103517,0.37631301071971607,3.9377051358864485,0.7265431283334849,0.0,0.0,0.4605950773967701,0.01068515231395032,,,,,25.009418282548477,5.2118927992967805,33.354841088519855,5.201757654141543,,,63.42793834164225,5.360474087709389,20.386773709972765,3.6491345043115224,361.0,0.0,104.5,2.8722813232690143,results/eval/mappo/test/high/train_seed_1/aggregate.json,test,0.0,0.0,0.0,0.0,1,1.0,payload,0.0,vehicle
per_train_seed,mappo,results/checkpoints/mappo/high/seed_2/final.pt,2251.4,62.40384603532061,0.0,0.0,-3.102000000000003,1.1204267044300622,10,0.0,0.0,high,,,,,54.8,18.043281298034458,,,6.522828447851316,0.4997763488032848,4.097825976700116,0.8280920074596931,0.0,0.0,0.4608889480936635,0.010769366768192913,,,,,26.597229916897504,7.0850560368482975,35.45880763930345,7.6726198834852894,,,65.52045842108541,7.821997147662412,21.64200739965424,5.049283943779175,361.0,0.0,104.5,2.8722813232690143,results/eval/mappo/test/high/train_seed_2/aggregate.json,test,0.0,0.0,0.0,0.0,2,2.0,payload,0.0,vehicle
per_train_seed,mappo,results/checkpoints/mappo/high/seed_3/final.pt,2251.4,62.40384603532061,0.0,0.0,-3.120000000000001,1.2702755606560332,10,0.0,0.0,high,,,,,55.7,18.590589017026865,,,6.462091792152124,0.5045273630597482,4.046900505187049,0.8019367285887299,0.0,0.0,0.5158847499408508,0.1667944969898035,,,,,27.08670360110803,7.229756002709779,36.22099561437713,7.8688571337440365,,,66.2799476145867,8.02865429719632,22.05170572976388,5.151306500890143,361.0,0.0,104.5,2.8722813232690143,results/eval/mappo/test/high/train_seed_3/aggregate.json,test,0.0,0.0,0.0,0.0,3,3.0,payload,0.0,vehicle
per_train_seed,mappo,results/checkpoints/mappo/high/seed_4/final.pt,2251.4,62.40384603532061,0.0,0.0,-3.533999999999998,1.5309487254640493,10,0.0,0.0,high,,,,,57.1,23.06274051365102,,,6.42033385696247,0.6160968212265311,4.1341486000867835,1.0434977612861542,0.0,0.0,0.5372113662296837,0.2306796260804514,,,,,27.62465373961219,8.975862815879756,36.95962530095441,9.844848875145454,,,67.01452299709472,9.996603350745888,22.473136846527233,6.487088974167797,361.0,0.0,104.5,2.8722813232690143,results/eval/mappo/test/high/train_seed_4/aggregate.json,test,0.0,0.0,0.0,0.0,4,4.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/high/seed_0/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.845999999999998,1.1945308702582798,10,0.0,0.0,high,,,,,51.4,18.06211504780102,,,6.541077425399339,0.4857832110166618,3.9094866953169047,0.7436864560951559,0.0,0.0,0.4626521722750237,0.0126279063654789,,,,,26.160110803324095,6.6704168006352225,35.1017504018413,7.1634198657663,,,65.17574722229567,7.3197772324474295,21.310542942625055,4.754480259718362,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/high/train_seed_0/aggregate.json,test,0.0,0.0,0.0,0.0,0,0.0,payload,0.0,vehicle
per_train_seed,shared_ppo,results/checkpoints/shared_ppo/high/seed_1/final.pt,2251.4,62.40384603532061,0.0,0.0,-2.7369999999999988,1.2043591656976749,10,0.0,0.0,high,,,,,54.3,18.61746491872618,,,6.572923875672446,0.5223636832290496,3.9741449164608738,0.9274798207964366,0.0,0.0,0.5555572940214553,0.2856698522626579,,,,,25.991689750692522,7.1893583289729515,34.90412873620628,7.7058369916456275,,,64.9740433403145,7.867251833437229,21.18731372359317,5.163073729248963,361.0,0.0,104.5,2.8722813232690143,results/eval/shared_ppo/test/high/train_seed_1/aggregate.json,test,0.0,0.0,0.0,0.0,1,1.0,payload,0.0,vehicle
